Masa: 0.7, Inclinaci�n: 0, �ptimas: []
Exp: 0.6, Incl: 17.5°, Emis: 0.8, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1530.5
    → mínima -101.2°C baja de -20°C: [-40]
    → mínima -91.7°C baja de -20°C: [-35]
    → mínima -83.8°C baja de -20°C: [-30]
    → mínima -77.1°C baja de -20°C: [-25]
    → mínima -71.5°C baja de -20°C: [-20]
    → mínima -66.7°C baja de -20°C: [-15]
    → mínima -62.7°C baja de -20°C: [-10]
    → mínima -59.5°C baja de -20°C: [-5]
    → mínima -56.8°C baja de -20°C: [0]
    → mínima -54.7°C baja de -20°C: [5]
    → mínima -53.2°C baja de -20°C: [10]
    → mínima -52.2°C baja de -20°C: [15]
    → mínima -51.8°C baja de -20°C: [20]
    → mínima -52.0°C baja de -20°C: [25]
    → mínima -57.0°C baja de -20°C: [30]
    → mínima -65.2°C baja de -20°C: [35]
    → mínima -75.1°C baja de -20°C: [40]
Exp: 0.6, Incl: 17.5°, Emis: 0.85, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1447.2
    → mínima -99.3°C baja de -20°C: [-40]
    → mínima -89.7°C baja de -20°C: [-35]
    → mínima -81.7°C baja de -20°C: [-30]
    → mínima -74.9°C baja de -20°C: [-25]
    → mínima -69.2°C baja de -20°C: [-20]
    → mínima -64.4°C baja de -20°C: [-15]
    → mínima -60.4°C baja de -20°C: [-10]
    → mínima -57.0°C baja de -20°C: [-5]
    → mínima -54.3°C baja de -20°C: [0]
    → mínima -52.2°C baja de -20°C: [5]
    → mínima -50.7°C baja de -20°C: [10]
    → mínima -49.7°C baja de -20°C: [15]
    → mínima -49.3°C baja de -20°C: [20]
    → mínima -49.5°C baja de -20°C: [25]
    → mínima -54.5°C baja de -20°C: [30]
    → mínima -62.8°C baja de -20°C: [35]
    → mínima -72.8°C baja de -20°C: [40]
Exp: 0.6, Incl: 17.5°, Emis: 0.9, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1359.2
    → mínima -97.3°C baja de -20°C: [-40]
    → mínima -87.6°C baja de -20°C: [-35]
    → mínima -79.5°C baja de -20°C: [-30]
    → mínima -72.6°C baja de -20°C: [-25]
    → mínima -66.8°C baja de -20°C: [-20]
    → mínima -62.0°C baja de -20°C: [-15]
    → mínima -57.9°C baja de -20°C: [-10]
    → mínima -54.5°C baja de -20°C: [-5]
    → mínima -51.8°C baja de -20°C: [0]
    → mínima -49.6°C baja de -20°C: [5]
    → mínima -48.1°C baja de -20°C: [10]
    → mínima -47.1°C baja de -20°C: [15]
    → mínima -46.6°C baja de -20°C: [20]
    → mínima -46.9°C baja de -20°C: [25]
    → mínima -51.9°C baja de -20°C: [30]
    → mínima -60.3°C baja de -20°C: [35]
    → mínima -70.4°C baja de -20°C: [40]
Exp: 0.6, Incl: 17.5°, Emis: 0.95, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1266.1
    → mínima -95.2°C baja de -20°C: [-40]
    → mínima -85.4°C baja de -20°C: [-35]
    → mínima -77.1°C baja de -20°C: [-30]
    → mínima -70.2°C baja de -20°C: [-25]
    → mínima -64.3°C baja de -20°C: [-20]
    → mínima -59.4°C baja de -20°C: [-15]
    → mínima -55.2°C baja de -20°C: [-10]
    → mínima -51.8°C baja de -20°C: [-5]
    → mínima -49.0°C baja de -20°C: [0]
    → mínima -46.9°C baja de -20°C: [5]
    → mínima -45.3°C baja de -20°C: [10]
    → mínima -44.3°C baja de -20°C: [15]
    → mínima -43.8°C baja de -20°C: [20]
    → mínima -44.1°C baja de -20°C: [25]
    → mínima -49.1°C baja de -20°C: [30]
    → mínima -57.6°C baja de -20°C: [35]
    → mínima -67.9°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.5, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -2006.8
    → mínima -116.4°C baja de -20°C: [-40]
    → mínima -106.5°C baja de -20°C: [-35]
    → mínima -98.2°C baja de -20°C: [-30]
    → mínima -91.3°C baja de -20°C: [-25]
    → mínima -85.4°C baja de -20°C: [-20]
    → mínima -80.5°C baja de -20°C: [-15]
    → mínima -76.3°C baja de -20°C: [-10]
    → mínima -72.8°C baja de -20°C: [-5]
    → mínima -69.9°C baja de -20°C: [0]
    → mínima -67.6°C baja de -20°C: [5]
    → mínima -65.8°C baja de -20°C: [10]
    → mínima -64.6°C baja de -20°C: [15]
    → mínima -63.9°C baja de -20°C: [20]
    → mínima -66.5°C baja de -20°C: [25]
    → mínima -73.5°C baja de -20°C: [30]
    → mínima -82.0°C baja de -20°C: [35]
    → mínima -92.3°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.55, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1944.6
    → mínima -115.0°C baja de -20°C: [-40]
    → mínima -105.0°C baja de -20°C: [-35]
    → mínima -96.7°C baja de -20°C: [-30]
    → mínima -89.7°C baja de -20°C: [-25]
    → mínima -83.8°C baja de -20°C: [-20]
    → mínima -78.7°C baja de -20°C: [-15]
    → mínima -74.5°C baja de -20°C: [-10]
    → mínima -71.0°C baja de -20°C: [-5]
    → mínima -68.1°C baja de -20°C: [0]
    → mínima -65.8°C baja de -20°C: [5]
    → mínima -64.0°C baja de -20°C: [10]
    → mínima -62.7°C baja de -20°C: [15]
    → mínima -62.0°C baja de -20°C: [20]
    → mínima -64.6°C baja de -20°C: [25]
    → mínima -71.7°C baja de -20°C: [30]
    → mínima -80.2°C baja de -20°C: [35]
    → mínima -90.7°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.6, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1879.6
    → mínima -113.6°C baja de -20°C: [-40]
    → mínima -103.5°C baja de -20°C: [-35]
    → mínima -95.1°C baja de -20°C: [-30]
    → mínima -88.0°C baja de -20°C: [-25]
    → mínima -82.0°C baja de -20°C: [-20]
    → mínima -76.9°C baja de -20°C: [-15]
    → mínima -72.7°C baja de -20°C: [-10]
    → mínima -69.1°C baja de -20°C: [-5]
    → mínima -66.2°C baja de -20°C: [0]
    → mínima -63.8°C baja de -20°C: [5]
    → mínima -62.0°C baja de -20°C: [10]
    → mínima -60.8°C baja de -20°C: [15]
    → mínima -60.1°C baja de -20°C: [20]
    → mínima -62.6°C baja de -20°C: [25]
    → mínima -69.8°C baja de -20°C: [30]
    → mínima -78.4°C baja de -20°C: [35]
    → mínima -89.0°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.65, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1811.7
    → mínima -112.1°C baja de -20°C: [-40]
    → mínima -101.9°C baja de -20°C: [-35]
    → mínima -93.4°C baja de -20°C: [-30]
    → mínima -86.2°C baja de -20°C: [-25]
    → mínima -80.2°C baja de -20°C: [-20]
    → mínima -75.1°C baja de -20°C: [-15]
    → mínima -70.8°C baja de -20°C: [-10]
    → mínima -67.2°C baja de -20°C: [-5]
    → mínima -64.2°C baja de -20°C: [0]
    → mínima -61.8°C baja de -20°C: [5]
    → mínima -60.0°C baja de -20°C: [10]
    → mínima -58.7°C baja de -20°C: [15]
    → mínima -58.0°C baja de -20°C: [20]
    → mínima -60.5°C baja de -20°C: [25]
    → mínima -67.8°C baja de -20°C: [30]
    → mínima -76.5°C baja de -20°C: [35]
    → mínima -87.2°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.7, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1740.5
    → mínima -110.5°C baja de -20°C: [-40]
    → mínima -100.2°C baja de -20°C: [-35]
    → mínima -91.6°C baja de -20°C: [-30]
    → mínima -84.4°C baja de -20°C: [-25]
    → mínima -78.3°C baja de -20°C: [-20]
    → mínima -73.1°C baja de -20°C: [-15]
    → mínima -68.8°C baja de -20°C: [-10]
    → mínima -65.1°C baja de -20°C: [-5]
    → mínima -62.1°C baja de -20°C: [0]
    → mínima -59.7°C baja de -20°C: [5]
    → mínima -57.9°C baja de -20°C: [10]
    → mínima -56.6°C baja de -20°C: [15]
    → mínima -55.8°C baja de -20°C: [20]
    → mínima -58.4°C baja de -20°C: [25]
    → mínima -65.7°C baja de -20°C: [30]
    → mínima -74.5°C baja de -20°C: [35]
    → mínima -85.3°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.75, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1665.9
    → mínima -108.8°C baja de -20°C: [-40]
    → mínima -98.4°C baja de -20°C: [-35]
    → mínima -89.7°C baja de -20°C: [-30]
    → mínima -82.4°C baja de -20°C: [-25]
    → mínima -76.3°C baja de -20°C: [-20]
    → mínima -71.0°C baja de -20°C: [-15]
    → mínima -66.6°C baja de -20°C: [-10]
    → mínima -63.0°C baja de -20°C: [-5]
    → mínima -59.9°C baja de -20°C: [0]
    → mínima -57.5°C baja de -20°C: [5]
    → mínima -55.6°C baja de -20°C: [10]
    → mínima -54.3°C baja de -20°C: [15]
    → mínima -53.6°C baja de -20°C: [20]
    → mínima -56.1°C baja de -20°C: [25]
    → mínima -63.5°C baja de -20°C: [30]
    → mínima -72.5°C baja de -20°C: [35]
    → mínima -83.4°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.8, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1587.4
    → mínima -107.1°C baja de -20°C: [-40]
    → mínima -96.6°C baja de -20°C: [-35]
    → mínima -87.8°C baja de -20°C: [-30]
    → mínima -80.4°C baja de -20°C: [-25]
    → mínima -74.2°C baja de -20°C: [-20]
    → mínima -68.9°C baja de -20°C: [-15]
    → mínima -64.4°C baja de -20°C: [-10]
    → mínima -60.7°C baja de -20°C: [-5]
    → mínima -57.6°C baja de -20°C: [0]
    → mínima -55.1°C baja de -20°C: [5]
    → mínima -53.3°C baja de -20°C: [10]
    → mínima -51.9°C baja de -20°C: [15]
    → mínima -51.2°C baja de -20°C: [20]
    → mínima -53.7°C baja de -20°C: [25]
    → mínima -61.2°C baja de -20°C: [30]
    → mínima -70.3°C baja de -20°C: [35]
    → mínima -81.3°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.85, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1504.7
    → mínima -105.3°C baja de -20°C: [-40]
    → mínima -94.6°C baja de -20°C: [-35]
    → mínima -85.8°C baja de -20°C: [-30]
    → mínima -78.3°C baja de -20°C: [-25]
    → mínima -71.9°C baja de -20°C: [-20]
    → mínima -66.6°C baja de -20°C: [-15]
    → mínima -62.1°C baja de -20°C: [-10]
    → mínima -58.3°C baja de -20°C: [-5]
    → mínima -55.2°C baja de -20°C: [0]
    → mínima -52.7°C baja de -20°C: [5]
    → mínima -50.8°C baja de -20°C: [10]
    → mínima -49.4°C baja de -20°C: [15]
    → mínima -48.7°C baja de -20°C: [20]
    → mínima -51.1°C baja de -20°C: [25]
    → mínima -58.8°C baja de -20°C: [30]
    → mínima -68.0°C baja de -20°C: [35]
    → mínima -79.2°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.9, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1417.4
    → mínima -103.4°C baja de -20°C: [-40]
    → mínima -92.6°C baja de -20°C: [-35]
    → mínima -83.6°C baja de -20°C: [-30]
    → mínima -76.0°C baja de -20°C: [-25]
    → mínima -69.6°C baja de -20°C: [-20]
    → mínima -64.2°C baja de -20°C: [-15]
    → mínima -59.6°C baja de -20°C: [-10]
    → mínima -55.8°C baja de -20°C: [-5]
    → mínima -52.6°C baja de -20°C: [0]
    → mínima -50.1°C baja de -20°C: [5]
    → mínima -48.1°C baja de -20°C: [10]
    → mínima -46.8°C baja de -20°C: [15]
    → mínima -46.0°C baja de -20°C: [20]
    → mínima -48.5°C baja de -20°C: [25]
    → mínima -56.2°C baja de -20°C: [30]
    → mínima -65.5°C baja de -20°C: [35]
    → mínima -76.9°C baja de -20°C: [40]
Exp: 0.6, Incl: 20.0°, Emis: 0.95, Óptimas: [], Habitables: [], Descartadas: 17, Puntuación: -1324.9
    → mínima -101.3°C baja de -20°C: [-40]
    → mínima -90.4°C baja de -20°C: [-35]
    → mínima -81.3°C baja de -20°C: [-30]
    → mínima -73.6°C baja de -20°C: [-25]
    → mínima -67.1°C baja de -20°C: [-20]
    → mínima -61.6°C baja de -20°C: [-15]
    → mínima -57.0°C baja de -20°C: [-10]
    → mínima -53.1°C baja de -20°C: [-5]
    → mínima -49.9°C baja de -20°C: [0]
    → mínima -47.3°C baja de -20°C: [5]
    → mínima -45.4°C baja de -20°C: [10]
    → mínima -44.0°C baja de -20°C: [15]
    → mínima -43.2°C baja de -20°C: [20]
    → mínima -45.6°C baja de -20°C: [25]
    → mínima -53.5°C baja de -20°C: [30]
    → mínima -62.9°C baja de -20°C: [35]
    → mínima -74.5°C baja de -20°C: [40]
Masa: 0.8, Inercia: 1500, Óptimas: [], Habitables: [], Descartadas: 13, Puntuación: -597.0
    → máxima 64.5°C supera 50°C: [0]
    → máxima 63.9°C supera 50°C: [5]
    → máxima 62.3°C supera 50°C: [10]
    → máxima 59.5°C supera 50°C: [15]
    → máxima 55.6°C supera 50°C: [20]
    → máxima 50.5°C supera 50°C: [25]
    → mínima -40.0°C baja de -30°C: [30]
    → mínima -44.1°C baja de -30°C: [35]
    → mínima -49.1°C baja de -30°C: [40]
    → mínima -55.0°C baja de -30°C: [45]
    → mínima -62.2°C baja de -30°C: [50]
    → mínima -70.9°C baja de -30°C: [55]
    → mínima -81.4°C baja de -30°C: [60]
Masa: 0.8, Inercia: 2000, Óptimas: [], Habitables: [], Descartadas: 13, Puntuación: -538.5
    → máxima 57.7°C supera 50°C: [0]
    → máxima 57.2°C supera 50°C: [5]
    → máxima 55.7°C supera 50°C: [10]
    → máxima 53.1°C supera 50°C: [15]
    → mínima -31.0°C baja de -30°C: [20]
    → mínima -33.8°C baja de -30°C: [25]
    → mínima -37.3°C baja de -30°C: [30]
    → mínima -41.6°C baja de -30°C: [35]
    → mínima -46.8°C baja de -30°C: [40]
    → mínima -53.0°C baja de -30°C: [45]
    → mínima -60.5°C baja de -30°C: [50]
    → mínima -69.4°C baja de -30°C: [55]
    → mínima -80.3°C baja de -30°C: [60]
Masa: 0.8, Inercia: 2500, Óptimas: [], Habitables: [], Descartadas: 11, Puntuación: -510.5
    → máxima 53.6°C supera 50°C: [0]
    → máxima 53.1°C supera 50°C: [5]
    → máxima 51.6°C supera 50°C: [10]
    → mínima -32.1°C baja de -30°C: [25]
    → mínima -35.7°C baja de -30°C: [30]
    → mínima -40.1°C baja de -30°C: [35]
    → mínima -45.4°C baja de -30°C: [40]
    → mínima -51.8°C baja de -30°C: [45]
    → mínima -59.4°C baja de -30°C: [50]
    → mínima -68.5°C baja de -30°C: [55]
    → mínima -79.5°C baja de -30°C: [60]
Masa: 0.8, Inercia: 3000, Óptimas: [], Habitables: [], Descartadas: 10, Puntuación: -495.5
    → máxima 50.8°C supera 50°C: [0]
    → máxima 50.4°C supera 50°C: [5]
    → mínima -30.9°C baja de -30°C: [25]
    → mínima -34.6°C baja de -30°C: [30]
    → mínima -39.1°C baja de -30°C: [35]
    → mínima -44.5°C baja de -30°C: [40]
    → mínima -50.9°C baja de -30°C: [45]
    → mínima -58.7°C baja de -30°C: [50]
    → mínima -67.9°C baja de -30°C: [55]
    → mínima -79.0°C baja de -30°C: [60]
Masa: 0.8, Inercia: 3500, Óptimas: [], Habitables: [], Descartadas: 8, Puntuación: -488.8
    → mínima -30.0°C baja de -30°C: [25]
    → mínima -33.8°C baja de -30°C: [30]
    → mínima -38.3°C baja de -30°C: [35]
    → mínima -43.8°C baja de -30°C: [40]
    → mínima -50.3°C baja de -30°C: [45]
    → mínima -58.1°C baja de -30°C: [50]
    → mínima -67.4°C baja de -30°C: [55]
    → mínima -78.6°C baja de -30°C: [60]
Masa: 0.8, Inercia: 4000, Óptimas: [], Habitables: [], Descartadas: 7, Puntuación: -485.2
    → mínima -33.2°C baja de -30°C: [30]
    → mínima -37.8°C baja de -30°C: [35]
    → mínima -43.3°C baja de -30°C: [40]
    → mínima -49.9°C baja de -30°C: [45]
    → mínima -57.7°C baja de -30°C: [50]
    → mínima -67.1°C baja de -30°C: [55]
    → mínima -78.3°C baja de -30°C: [60]
Masa: 0.8, Inercia: 4500, Óptimas: [], Habitables: [], Descartadas: 7, Puntuación: -482.4
    → mínima -32.7°C baja de -30°C: [30]
    → mínima -37.3°C baja de -30°C: [35]
    → mínima -42.9°C baja de -30°C: [40]
    → mínima -49.5°C baja de -30°C: [45]
    → mínima -57.4°C baja de -30°C: [50]
    → mínima -66.8°C baja de -30°C: [55]
    → mínima -78.1°C baja de -30°C: [60]
Masa: 0.81, Inercia: 1500, Óptimas: [], Habitables: [], Descartadas: 13, Puntuación: -574.3
    → máxima 67.8°C supera 50°C: [0]
    → máxima 67.2°C supera 50°C: [5]
    → máxima 65.6°C supera 50°C: [10]
    → máxima 62.8°C supera 50°C: [15]
    → máxima 58.8°C supera 50°C: [20]
    → máxima 53.7°C supera 50°C: [25]
    → mínima -38.4°C baja de -30°C: [30]
    → mínima -42.5°C baja de -30°C: [35]
    → mínima -47.5°C baja de -30°C: [40]
    → mínima -53.5°C baja de -30°C: [45]
    → mínima -60.7°C baja de -30°C: [50]
    → mínima -69.4°C baja de -30°C: [55]
    → mínima -80.0°C baja de -30°C: [60]
Masa: 0.81, Inercia: 2000, Óptimas: [], Habitables: [], Descartadas: 13, Puntuación: -513.2
    → máxima 60.8°C supera 50°C: [0]
    → máxima 60.3°C supera 50°C: [5]
    → máxima 58.8°C supera 50°C: [10]
    → máxima 56.1°C supera 50°C: [15]
    → máxima 52.4°C supera 50°C: [20]
    → mínima -32.1°C baja de -30°C: [25]
    → mínima -35.6°C baja de -30°C: [30]
    → mínima -39.9°C baja de -30°C: [35]
    → mínima -45.2°C baja de -30°C: [40]
    → mínima -51.4°C baja de -30°C: [45]
    → mínima -58.9°C baja de -30°C: [50]
    → mínima -67.9°C baja de -30°C: [55]
    → mínima -78.8°C baja de -30°C: [60]
Masa: 0.81, Inercia: 2500, Óptimas: [], Habitables: [], Descartadas: 12, Puntuación: -482.1
    → máxima 56.6°C supera 50°C: [0]
    → máxima 56.1°C supera 50°C: [5]
    → máxima 54.6°C supera 50°C: [10]
    → máxima 52.1°C supera 50°C: [15]
    → mínima -30.3°C baja de -30°C: [25]
    → mínima -33.9°C baja de -30°C: [30]
    → mínima -38.4°C baja de -30°C: [35]
    → mínima -43.7°C baja de -30°C: [40]
    → mínima -50.1°C baja de -30°C: [45]
    → mínima -57.8°C baja de -30°C: [50]
    → mínima -67.0°C baja de -30°C: [55]
    → mínima -78.1°C baja de -30°C: [60]
